time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,pinn_E,pinn_N,pinn_U
4.028009998798370361e+02,2.257141191794793485e+03,4.131540052705837297e+03,-1.729381919363959241e+00,2.264620701266905144e+03,4.131190112713509734e+03,2.633133320510887643e+01,2.261429361297270134e+03,4.131438256103330787e+03,3.613744229128315055e-01
4.029010000228881836e+02,2.256904145140489163e+03,4.133178892723206445e+03,-1.759365476051470978e+00,2.257371039452726109e+03,4.136264132401222014e+03,1.718494936649835836e+01,2.256581648769551975e+03,4.134522317668670439e+03,-7.443680794787042032e+00
4.030009999275207520e+02,2.256667102629991405e+03,4.134806663688495973e+03,-1.782342251117370324e+00,2.259617414517492762e+03,4.132210741007324941e+03,2.095499096640560310e+01,2.256527954382986536e+03,4.130864306652542837e+03,-4.478374855432775803e+00
4.031009998321533203e+02,2.256419765349019144e+03,4.136434434454292386e+03,-1.803315813448762128e+00,2.259290877875757815e+03,4.135495088392757680e+03,1.812659346417194683e+01,2.255029399451685549e+03,4.135231017941498067e+03,-1.068927829048925560e+01
4.032009999752044678e+02,2.256162143401207686e+03,4.138051147069663784e+03,-1.798278945367428605e+00,2.258963788580242635e+03,4.137837009186724572e+03,1.623404017261714216e+01,2.255596567463222982e+03,4.137067892546633630e+03,-1.175523236223011736e+01
4.033009998798370361e+02,2.255914815821131015e+03,4.139656782371072040e+03,-1.801238914669738733e+00,2.255900163123203583e+03,4.138636950209055613e+03,2.521934416642625365e+01,2.253140199133945771e+03,4.137378611638460825e+03,-2.391197892518448498e+00
4.034010000228881836e+02,2.255667486676845783e+03,4.141273491282118812e+03,-1.804206526722737181e+00,2.258900654874625161e+03,4.140493276563114705e+03,2.423178089961743353e+01,2.255424995265784219e+03,4.138475932326740804e+03,-3.354367243197202697e+00
4.035009999275207520e+02,2.255409864934835241e+03,4.142868050838311319e+03,-1.808156461244834645e+00,2.258608516846131351e+03,4.140425470147234591e+03,2.487700073179803439e+01,2.256028896723221806e+03,4.138290176186663302e+03,-8.573008352796023246e-01
4.036009998321533203e+02,2.255152242340201155e+03,4.144473685309692883e+03,-1.810114036511777158e+00,2.258571358442734891e+03,4.141746936782141347e+03,2.591034488909917854e+01,2.256492796421479397e+03,4.139566228373785634e+03,3.607967399902918260e-01
4.037009999752044678e+02,2.254884323920797215e+03,4.146079317636647829e+03,-1.813068392388913708e+00,2.258030277029427452e+03,4.143182238427433731e+03,2.770116632083477270e+01,2.255883571401986046e+03,4.141207317200932266e+03,1.754616905246393799e+00
4.038009998798370361e+02,2.254616411967096610e+03,4.147662808644839970e+03,-1.807008691525197719e+00,2.254392175363624119e+03,4.158438612842554903e+03,2.042107098822953049e+00,2.252944800185287022e+03,4.154670698070521212e+03,-2.090339756655180281e+01
4.039010000228881836e+02,2.254348497190469061e+03,4.149268447524813382e+03,-1.799963880125233118e+00,2.254007735327521459e+03,4.160109472129620372e+03,2.709332381202102624e+00,2.251755873040000097e+03,4.156062960479534922e+03,-2.164611777214872745e+01
4.040009999275207520e+02,2.254070282407159993e+03,4.150851923318385161e+03,-1.814901352733159001e+00,2.255939010053561105e+03,4.156020114398929763e+03,1.094058367809157062e+01,2.255510258555100336e+03,4.150424408412906814e+03,-1.308814719120164227e+01
4.041009998321533203e+02,2.253792071566103459e+03,4.152435406310636608e+03,-1.818839236848816654e+00,2.256995762783639293e+03,4.156721547586744236e+03,1.325184554560132710e+01,2.255322832900636058e+03,4.154528654558484959e+03,-1.216965919034532817e+01
4.042009999752044678e+02,2.253513859168218914e+03,4.154029962913608870e+03,-1.822784777350079821e+00,2.255800388820670833e+03,4.158453440552849315e+03,1.240647599520093536e+01,2.254431987412475337e+03,4.156079116707939647e+03,-1.296744158444994355e+01
4.043009998798370361e+02,2.253235651821298234e+03,4.155602375589025542e+03,-1.821716229158255373e+00,2.252511550301303032e+03,4.163066112893227000e+03,7.469931542826770965e+00,2.250893964642275932e+03,4.160653192179802318e+03,-1.679328781371009427e+01
4.044010000228881836e+02,2.252947142154240737e+03,4.157163697446149854e+03,-1.844637182405676867e+00,2.252487059646052785e+03,4.164313800596499277e+03,6.483707347642848617e+00,2.250769981198710866e+03,4.161942093395495249e+03,-1.795268066810422170e+01
4.045009999275207520e+02,2.252648350093973477e+03,4.158725042053823927e+03,-1.830554910814953473e+00,2.255511268065636614e+03,4.157657774829553091e+03,3.235588330492555542e+01,2.253230253384774187e+03,4.155117994451211416e+03,5.818209116311663820e+00
4.046009998321533203e+02,2.252349553856980947e+03,4.160286378810644237e+03,-1.828473032993088054e+00,2.255415375595989190e+03,4.158655978504266386e+03,3.206113690493725699e+01,2.253218399172725640e+03,4.156916618052568083e+03,6.576860610229005033e+00
4.047009999752044678e+02,2.252061065239636719e+03,4.161825586263134028e+03,-1.801380667333432939e+00,2.255777147537147357e+03,4.159920390662321552e+03,3.196629334526755883e+01,2.253424286132728412e+03,4.158030401882299884e+03,6.708543549353862545e+00
4.048009998798370361e+02,2.251762273202437427e+03,4.163375854033330143e+03,-1.792292314798487496e+00,2.251225762036667675e+03,4.171374775395784127e+03,1.050405026067505787e+01,2.250730243709908336e+03,4.167902319894227730e+03,-1.311543988596190502e+01
4.049010000228881836e+02,2.251463479509250647e+03,4.164903965418158805e+03,-1.797189813318027518e+00,2.254940727197094020e+03,4.163444443142584532e+03,3.058875651733114864e+01,2.252139586411876735e+03,4.161430734312704772e+03,4.897377685467745323e+00
4.050009999275207520e+02,2.251164687990456969e+03,4.166432080748176304e+03,-1.796087695500318659e+00,2.256535057758454514e+03,4.165731242324276536e+03,3.198339279533593071e+01,2.254076631044511032e+03,4.162652490760250657e+03,6.024399837267083058e+00
4.051009998321533203e+02,2.250855599963228087e+03,4.167960192621567330e+03,-1.797982330702097897e+00,2.255994223017879449e+03,4.167508072772099695e+03,3.003938988889763095e+01,2.254249360699840508e+03,4.164445041337086877e+03,5.046252290859911227e+00
4.052009999752044678e+02,2.250546514669352291e+03,4.169477232869876389e+03,-1.796870069257238356e+00,2.255878112234037417e+03,4.169035248254876024e+03,3.107660452899972370e+01,2.253904625810544985e+03,4.165505255912880784e+03,6.441953344917692448e+00
4.053009998798370361e+02,2.250237432807246478e+03,4.170983202809952672e+03,-1.790750910907036086e+00,2.255092320017308339e+03,4.170358355652163482e+03,2.938363104736572495e+01,2.253131515197247609e+03,4.166852892767260528e+03,4.836557206270754250e+00
4.054010000228881836e+02,2.249928348033716702e+03,4.172478090608437924e+03,-1.797624837521652807e+00,2.255317501178344173e+03,4.171997041253604039e+03,2.866297247254101421e+01,2.253868056884368343e+03,4.168357545880831822e+03,4.150689624182859916e+00
4.055009999275207520e+02,2.249629560586475691e+03,4.173972983196764289e+03,-1.799502759866072665e+00,2.251439684306588788e+03,4.180288821088323857e+03,1.372785189405158235e+01,2.249981326614823956e+03,4.176489615308294560e+03,-1.108671638712212371e+01
4.056009998321533203e+02,2.249330774606678460e+03,4.175467878425171875e+03,-1.797381055506548364e+00,2.250939047448925066e+03,4.181576036886728616e+03,1.460367091374246229e+01,2.248666964166454363e+03,4.179272367910898538e+03,-9.965224426223358023e+00
4.057009999752044678e+02,2.249042397259624067e+03,4.176830067014599990e+03,-1.529175942619986017e+00,2.253835608784567739e+03,4.176737998076485383e+03,2.965827356881118249e+01,2.251335354868780996e+03,4.173332286187218415e+03,4.615010848703150259e+00
4.058009998798370361e+02,2.248733317687318049e+03,4.178302810986420809e+03,-1.531036723787565279e+00,2.253640663447755742e+03,4.178562264911430248e+03,2.918738538153775153e+01,2.250887561860460210e+03,4.175697042457359203e+03,3.762494863349274965e+00
4.059010000228881836e+02,2.248424235907546517e+03,4.179764474112275821e+03,-1.543890562584238069e+00,2.249933830540904182e+03,4.186587122773212286e+03,1.222219649359044524e+01,2.247931505959757942e+03,4.184852045392078253e+03,-1.206891116098108796e+01
4.060009999275207520e+02,2.248125458695001726e+03,4.181215078970116338e+03,-1.535741088302984281e+00,2.252468353477426717e+03,4.181441643651997765e+03,2.775254352398224000e+01,2.250455441680856893e+03,4.177935629543339928e+03,3.708670213893128675e+00
4.061009998321533203e+02,2.247816384125613240e+03,4.182654602148897538e+03,-1.537581032620664701e+00,2.252013210129118306e+03,4.183104162129479846e+03,2.643952154672888355e+01,2.249886622261381490e+03,4.179276370915490588e+03,2.529539819128785894e+00
4.062009999752044678e+02,2.247517607577205581e+03,4.184094131445825042e+03,-1.532424945206457778e+00,2.251640870124671437e+03,4.183938841958088233e+03,2.775719859237915443e+01,2.249840029985282399e+03,4.180239261765522315e+03,3.631739875032963027e+00
4.063009998798370361e+02,2.247208536643191110e+03,4.185533661238338937e+03,-1.524265574964601910e+00,2.250765398451705551e+03,4.185599540724741018e+03,2.684781416386363162e+01,2.249402064630408859e+03,4.182390541806207693e+03,2.797392925918074980e+00
4.064010000228881836e+02,2.246899462997033879e+03,4.186951032613884308e+03,-1.533091926716906528e+00,2.250873618684975554e+03,4.187016194644684219e+03,2.722700528899554229e+01,2.248837997518746306e+03,4.183714808049911881e+03,3.108081624902524709e+00
4.065009999275207520e+02,2.246590388502580026e+03,4.188379478919907342e+03,-1.539925919650158903e+00,2.248563648812990323e+03,4.194624370018121226e+03,1.482830583306736116e+01,2.245984244935732022e+03,4.192253606239434703e+03,-9.594675905976828290e+00
4.066009998321533203e+02,2.246281309692023569e+03,4.189796840399525536e+03,-1.563752930182090495e+00,2.248707880708097036e+03,4.195724976964481357e+03,1.726127235085482425e+01,2.245947134467481192e+03,4.193005835958011630e+03,-6.804056724004794887e+00
4.067009999752044678e+02,2.245961940574144137e+03,4.191203133386631634e+03,-1.577569340705167633e+00,2.248849627806128410e+03,4.196761560063696379e+03,1.668854712743791424e+01,2.245754520727576164e+03,4.194280179124212736e+03,-7.676762587833081852e+00
4.068009998798370361e+02,2.245652869621353602e+03,4.192620509402354401e+03,-1.579397020792157491e+00,2.248432641746181162e+03,4.198385620160888720e+03,1.495728386732571380e+01,2.245153427364009531e+03,4.196049689336608935e+03,-9.246937858138153388e+00
4.069010000228881836e+02,2.245333503436541832e+03,4.194026807685599124e+03,-1.585214088296197588e+00,2.248354422948489628e+03,4.199841816923986698e+03,1.491315578311082390e+01,2.244971144340167484e+03,4.197689020893942143e+03,-9.598359357422623361e+00
4.070009999275207520e+02,2.245034732157483177e+03,4.195433116231815802e+03,-1.580038733040737498e+00,2.248148516461569216e+03,4.201274349786725907e+03,1.520788799767456112e+01,2.244654506013113405e+03,4.198922133066144852e+03,-9.189376959753417395e+00
4.071009998321533203e+02,2.244715369804211150e+03,4.196828344893029680e+03,-1.579849133608604461e+00,2.247578983548805809e+03,4.202794560476381776e+03,1.421720759235972764e+01,2.243916282895729637e+03,4.200653085752565858e+03,-1.069144256747608779e+01
4.072009999752044678e+02,2.244406302644003972e+03,4.198223574392422961e+03,-1.580663477824828078e+00,2.247287157475705499e+03,4.203859739695715689e+03,1.437656036076305099e+01,2.244370367467160577e+03,4.201285787497687124e+03,-9.615335791733286896e+00
4.073009998798370361e+02,2.244086937742700684e+03,4.199629874690507677e+03,-1.583481851673241181e+00,2.247083236140643294e+03,4.205310032424304154e+03,1.531724257866380867e+01,2.243750916404162581e+03,4.202936923322055009e+03,-9.032547517619150312e+00
4.074010000228881836e+02,2.243767575760564341e+03,4.201014027124461791e+03,-1.587285889028407837e+00,2.246358758873837360e+03,4.206553256399964994e+03,1.448030101538893177e+01,2.243520462460415729e+03,4.204018579848146146e+03,-9.731860525596175648e+00
4.075009999275207520e+02,2.243448213482753090e+03,4.202398178901559731e+03,-1.592090242153062718e+00,2.246369231689869594e+03,4.208092661962307830e+03,1.415862543929893036e+01,2.243300538290440272e+03,4.205524737939633269e+03,-9.877686187135395812e+00
4.076009998321533203e+02,2.243139149210305732e+03,4.203782336815465897e+03,-1.589898539155910839e+00,2.246148375825468975e+03,4.209571805009943091e+03,1.383373464281453380e+01,2.244859498457495647e+03,4.207592603216272437e+03,-9.534054148841960341e+00
4.077009999752044678e+02,2.242819792318043710e+03,4.205166498550293909e+03,-1.579703529405151130e+00,2.246019307183606088e+03,4.210924691606536726e+03,1.353245641185321801e+01,2.244574084328991830e+03,4.208533320117965559e+03,-1.003522108601055152e+01
4.078009998798370361e+02,2.242500431115060564e+03,4.206539575421827976e+03,-1.586501499038377005e+00,2.243175725660915305e+03,4.205118618599995898e+03,2.164147739027885109e+01,2.241033695660228659e+03,4.201921899668797778e+03,-3.552470401774371567e+00
4.079010000228881836e+02,2.242170775188359130e+03,4.207912652134893506e+03,-1.591296161117270458e+00,2.242991699657567551e+03,4.206563486868382824e+03,2.239760490732533071e+01,2.240998266182073166e+03,4.203626766258717907e+03,-2.638341700264390965e+00
4.080009999275207520e+02,2.241851416559100926e+03,4.209285733662462917e+03,-1.591094756531674648e+00,2.244541907287222330e+03,4.215331022507336456e+03,1.221478454581574624e+01,2.242603111959082071e+03,4.212975496298458893e+03,-1.228702505119963462e+01
4.081009998321533203e+02,2.241532058889041309e+03,4.210647740268038433e+03,-1.592886315895157168e+00,2.244276910258784028e+03,4.216592757843422078e+03,1.293785026317868869e+01,2.241618065072550507e+03,4.214022206686424397e+03,-1.118525812381471951e+01
4.082009999752044678e+02,2.241212702878382970e+03,4.211998673275131296e+03,-1.594670833126883736e+00,2.244255522597365143e+03,4.217862137305543001e+03,1.238979541230332870e+01,2.242094113934569123e+03,4.215486466395661409e+03,-1.179068745207655411e+01
4.083009998798370361e+02,2.240893348680502640e+03,4.213349609610303560e+03,-1.591455654706805944e+00,2.243941564085679602e+03,4.219361255727979369e+03,1.358857330221849224e+01,2.241303956749635290e+03,4.216634611211988158e+03,-1.066442123513502338e+01
4.084010000228881836e+02,2.240573995090629069e+03,4.214689470358399376e+03,-1.591233424197298518e+00,2.243629299763360450e+03,4.220605174175617321e+03,1.286686481739707233e+01,2.240884421232858131e+03,4.218251494518634900e+03,-1.135866819117836712e+01
4.085009999275207520e+02,2.240254642454531222e+03,4.216018256179887430e+03,-1.593004137878324400e+00,2.243005020108822009e+03,4.221867881521592608e+03,1.220154703237631111e+01,2.241921325054767749e+03,4.219387608036408892e+03,-1.086372815988443108e+01
4.086009998321533203e+02,2.239935293935757727e+03,4.217335973056570765e+03,-1.587767781355069019e+00,2.242635541224230110e+03,4.223032677689394404e+03,1.200799859741891851e+01,2.241502290987718879e+03,4.220595250168642451e+03,-1.118597780486379634e+01
4.087009999752044678e+02,2.239605649341168373e+03,4.218631533932078128e+03,-1.593513376492637690e+00,2.242338921544079312e+03,4.224267872220320896e+03,1.283455381199928524e+01,2.241083139774326810e+03,4.221979920274062351e+03,-1.062110748484519718e+01
4.088009998798370361e+02,2.239276006757291270e+03,4.219916021873325917e+03,-1.598251888417280497e+00,2.241693978613616309e+03,4.225397053839793443e+03,1.340438600524748836e+01,2.238878262585402808e+03,4.222850733878245592e+03,-1.076130441681061711e+01
4.089010000228881836e+02,2.238956662357788900e+03,4.221189439700159710e+03,-1.599986923732558353e+00,2.241498989969688409e+03,4.226769239794024543e+03,1.362317897931666266e+01,2.238706227928596491e+03,4.224693145643481330e+03,-1.076813552721409906e+01
4.090009999275207520e+02,2.238627025193744430e+03,4.222451784437604147e+03,-1.598711247440405714e+00,2.241318542703820640e+03,4.228022351743596118e+03,1.257139040944821318e+01,2.238624157890511924e+03,4.225776392461674732e+03,-1.170275519373171846e+01
4.091009998321533203e+02,2.238307684102790517e+03,4.223703055071548079e+03,-1.600432083649138804e+00,2.241316275653617595e+03,4.229254908569347208e+03,1.339148295759400753e+01,2.239756186423080180e+03,4.226998299367915934e+03,-1.025932919145384403e+01
4.092009999752044678e+02,2.237978049746307988e+03,4.224932175014517270e+03,-1.605134821586489124e+00,2.241257338806787629e+03,4.230333428844804075e+03,1.295556714916870078e+01,2.237934852644601960e+03,4.227581746563309935e+03,-1.133342287158325234e+01
4.093009998798370361e+02,2.237658714420169872e+03,4.226161303113448412e+03,-1.599841428586159964e+00,2.240703347793704779e+03,4.231543943498690169e+03,1.306361726266891310e+01,2.237471044174320014e+03,4.229031819437105696e+03,-1.125610395925491503e+01
4.094010000228881836e+02,2.237329084424425673e+03,4.227368277860883609e+03,-1.601529920380471594e+00,2.240193251221600804e+03,4.232687860962670129e+03,1.360803606708759617e+01,2.237168926804486546e+03,4.230055583235543054e+03,-1.065405795375590969e+01
4.095009999275207520e+02,2.237009755956285517e+03,4.228553112223783501e+03,-1.595207516102391310e+00,2.239687189559407670e+03,4.233828877370715418e+03,1.392738944501479637e+01,2.236718455771871049e+03,4.231033763330340662e+03,-1.030631464510361184e+01
4.096009998321533203e+02,2.236690424381799403e+03,4.229737940598389287e+03,-1.597885344021506171e+00,2.239224491104404478e+03,4.235051349996923818e+03,1.432462590014233683e+01,2.234447947010318785e+03,4.233236678957342519e+03,-1.097321731770739461e+01
4.097009999752044678e+02,2.236371093754776211e+03,4.230911694039603390e+03,-1.602556022617136477e+00,2.238869902356249440e+03,4.236211630821797371e+03,1.405320422857471385e+01,2.234448250039202321e+03,4.234211004257771492e+03,-1.109799058229259572e+01
4.098009998798370361e+02,2.236041471766557152e+03,4.232074377065873705e+03,-1.600215943743478419e+00,2.238695523777196740e+03,4.237390954524486915e+03,1.454582395120246474e+01,2.234087814369390344e+03,4.235508296519726173e+03,-1.096831641630546983e+01
4.099010000228881836e+02,2.235722143540587240e+03,4.233237058251389499e+03,-1.602879702845939391e+00,2.238269831965684261e+03,4.238431452678292771e+03,1.355643560109615464e+01,2.236358433912515011e+03,4.236144170688241502e+03,-1.029200599970340591e+01
4.100009999275207520e+02,2.235392519045438348e+03,4.234388659680617820e+03,-1.612532689093541194e+00,2.237858964768699479e+03,4.239507367445982709e+03,1.324177114975873337e+01,2.236688933340362382e+03,4.237399481846846356e+03,-9.765677046652399440e+00
4.101009998321533203e+02,2.235062897053408960e+03,4.235540265787468343e+03,-1.615185904741792910e+00,2.237482136100841672e+03,4.240635381159163444e+03,1.315489976741378086e+01,2.233408900112224728e+03,4.239034312185622184e+03,-1.213197667263443691e+01
4.102009999752044678e+02,2.234733275309675719e+03,4.236680795627905354e+03,-1.621831954059871350e+00,2.236964861467552055e+03,4.241758863307753927e+03,1.289927797365999140e+01,2.233107199028205741e+03,4.239930810787001974e+03,-1.220370240162992559e+01
4.103009998798370361e+02,2.234403659765860539e+03,4.237810260548963015e+03,-1.615470829307696476e+00,2.236738247789659908e+03,4.243003240142958020e+03,1.314570600526371891e+01,2.233118259825029781e+03,4.240880710874693250e+03,-1.192807739241084164e+01
4.104010000228881836e+02,2.234074042869850473e+03,4.238939722810178864e+03,-1.613109921615887288e+00,2.236424457847188933e+03,4.244204594638857998e+03,1.353597794665051879e+01,2.232907642900060637e+03,4.242009766605410732e+03,-1.140682782040880738e+01
4.105009999275207520e+02,2.233744425671895442e+03,4.240069184411234346e+03,-1.611749233620685118e+00,2.236014104543723079e+03,4.245294928180593161e+03,1.353388735172870838e+01,2.233469134746588679e+03,4.242650189744847921e+03,-1.049785855891582287e+01
4.106009998321533203e+02,2.233404510109963212e+03,4.241187562242471358e+03,-1.623377755104684184e+00,2.235591761134010994e+03,4.246446742312025890e+03,1.383045562467850687e+01,2.232874298594338143e+03,4.244068651691984996e+03,-1.022567144670210837e+01
4.107009999752044678e+02,2.233064596848156270e+03,4.242317021037840277e+03,-1.624013895993357437e+00,2.235084322747239185e+03,4.247504494323969993e+03,1.385640520770266448e+01,2.232300265845307422e+03,4.244826807632685814e+03,-1.019356541912839020e+01
4.108009998798370361e+02,2.232734983693103459e+03,4.243424336791101268e+03,-1.620639049101782803e+00,2.234749695231087571e+03,4.248598465236920674e+03,1.374176931133661128e+01,2.232640627552636033e+03,4.246237470182675679e+03,-1.039037609347906255e+01
4.109010000228881836e+02,2.232395074775675766e+03,4.244531650401027946e+03,-1.618260811826075951e+00,2.234408973198788317e+03,4.249741155625911233e+03,1.382682158254169735e+01,2.232078491907971056e+03,4.247472377778621194e+03,-1.024875233866191593e+01
4.110009999275207520e+02,2.232065459813371945e+03,4.245627885875494030e+03,-1.624878974500461482e+00,2.234112714245493407e+03,4.250883426164435150e+03,1.413365918868544213e+01,2.231263319924051757e+03,4.248090604280279877e+03,-9.972884352269147712e+00
4.111009998321533203e+02,2.231725549594334552e+03,4.246735196826831270e+03,-1.626501156653148428e+00,2.233892452666849294e+03,4.252084775083252680e+03,1.466316145167866125e+01,2.230256109426111379e+03,4.250113325469681513e+03,-1.051799113048991785e+01
4.112009999752044678e+02,2.231385640520917150e+03,4.247820356556199840e+03,-1.634108719867526816e+00,2.233636454237611815e+03,4.253168415447244115e+03,1.464365764867466169e+01,2.231228087557466552e+03,4.250356268545159764e+03,-9.396640336402242610e+00
4.113009998798370361e+02,2.231045733394252693e+03,4.248916596595308874e+03,-1.631723906290517334e+00,2.233446510042138925e+03,4.254295593168442792e+03,1.496152020874046684e+01,2.230663588012643686e+03,4.251659104253953046e+03,-9.206064687347179643e+00
4.114010000228881836e+02,2.230716123216613141e+03,4.249990687564907603e+03,-1.634328062406666504e+00,2.233065402888089920e+03,4.255371352535694314e+03,1.477414826689232541e+01,2.230200794838697220e+03,4.252752534491031838e+03,-9.434543806929696075e+00
4.115009999275207520e+02,2.230365922875844717e+03,4.251064776917790368e+03,-1.634925220785362399e+00,2.232903880180977922e+03,4.256569746814171594e+03,1.527724308163101341e+01,2.228727810444497209e+03,4.254277725301186365e+03,-1.003796702235763405e+01
4.116009998321533203e+02,2.230026020333042652e+03,4.252127795497425723e+03,-1.633518758612808597e+00,2.232595392429355343e+03,4.257628795215016908e+03,1.527033209984961104e+01,2.228270012104037960e+03,4.255835144945508546e+03,-1.011203408057031083e+01
4.117009999752044678e+02,2.229686115390235500e+03,4.253190809393275231e+03,-1.639112489858689514e+00,2.232367570982090001e+03,4.258720040302507186e+03,1.527373939733047337e+01,2.228029464349857335e+03,4.256576458912126327e+03,-9.987831533150483665e+00
4.118009998798370361e+02,2.229346215584293077e+03,4.254242756395800825e+03,-1.634698998059775477e+00,2.232020443771073133e+03,4.259704046532372558e+03,1.512526262728329129e+01,2.227113077495285779e+03,4.257597758337716186e+03,-1.033751880200748019e+01
4.119010000228881836e+02,2.229006317768893496e+03,4.255283630473062658e+03,-1.629278271245539145e+00,2.231668343324908165e+03,4.260797731649095113e+03,1.518017761718942893e+01,2.226998596449145225e+03,4.259172818314248616e+03,-1.031338508117482888e+01
4.120009999275207520e+02,2.228676714751206873e+03,4.256324504700120087e+03,-1.625861328631799552e+00,2.231262862814806340e+03,4.261795761599122670e+03,1.497894696512707924e+01,2.228256458891771672e+03,4.259423791660844472e+03,-9.362292487234981309e+00
4.121009998321533203e+02,2.228326520728855940e+03,4.257354299013934906e+03,-1.627429948533745119e+00,2.230882689401639254e+03,4.262761342438553584e+03,1.484432658322907628e+01,2.228105776950848849e+03,4.260053079756592524e+03,-9.464235695518482316e+00
4.122009999752044678e+02,2.227996919043662274e+03,4.258384098983717195e+03,-1.625005953236268397e+00,2.230561347834053777e+03,4.263832572326686204e+03,1.521339719252955547e+01,2.227407113424721501e+03,4.261244559154536546e+03,-9.003525090643051954e+00
4.123009998798370361e+02,2.227657022854985371e+03,4.259402822531420497e+03,-1.624571105655832071e+00,2.230087027349220079e+03,4.264740315817965893e+03,1.480846556822530147e+01,2.226901670255409044e+03,4.262323661708011059e+03,-9.393153103191934861e+00
4.124010000228881836e+02,2.227317126407889646e+03,4.260399392162968070e+03,-1.634121569799390272e+00,2.229758246804442933e+03,4.265772265213089668e+03,1.458556101670455973e+01,2.226582205439773134e+03,4.263167104738312446e+03,-9.582272788379668782e+00
4.125009999275207520e+02,2.226977230353634241e+03,4.261395962470036466e+03,-1.642672209845159159e+00,2.229463592279577824e+03,4.266774650844982716e+03,1.470918135050692399e+01,2.225352075803900334e+03,4.264861745509556386e+03,-1.044279761906705062e+01
4.126009998321533203e+02,2.226637338531687419e+03,4.262392540845635267e+03,-1.639223026270428818e+00,2.229131438963632718e+03,4.267768113797684236e+03,1.481316533135782265e+01,2.225221545927744046e+03,4.265633941358109041e+03,-1.025857171965230918e+01
4.127009999752044678e+02,2.226307742746595977e+03,4.263378045089412808e+03,-1.638770170254474579e+00,2.228858875953214010e+03,4.268748474587102464e+03,1.497434887409940529e+01,2.224921456300275167e+03,4.266821753491063646e+03,-1.034244838237032127e+01
4.128009998798370361e+02,2.226307742746595977e+03,4.263378045089412808e+03,-1.638770170254474579e+00,2.228476266022708387e+03,4.269703943254655314e+03,1.489571010632516845e+01,2.225384266491916151e+03,4.267332674505418254e+03,-9.432646636533718265e+00
4.129010000228881836e+02,2.225638261835757021e+03,4.265326910288833460e+03,-1.629846488240445979e+00,2.228091064445017309e+03,4.270632696703198235e+03,1.456799300975330880e+01,2.225087786189554663e+03,4.268238322332623284e+03,-9.699418699078478312e+00
4.130009999275207520e+02,2.225308667616481671e+03,4.266290263984796184e+03,-1.634379248233017279e+00,2.227686589582373472e+03,4.271529021976217336e+03,1.394858367305255342e+01,2.224233733995367857e+03,4.269042854306921072e+03,-1.026521437305950712e+01
4.131009998321533203e+02,2.224968780639378110e+03,4.267242544620018634e+03,-1.635901131391165109e+00,2.227276881597085776e+03,4.272410188992396797e+03,1.362991817267993611e+01,2.223345861098810019e+03,4.270165972550288643e+03,-1.133317892280956585e+01
4.132009999752044678e+02,2.224639187050832788e+03,4.268194822706593186e+03,-1.643426766774609860e+00,2.226866003471752265e+03,4.273254720088250906e+03,1.335930614812332351e+01,2.224163162666698554e+03,4.270571651097543509e+03,-1.081521863596481126e+01
4.133009998798370361e+02,2.224309598385452773e+03,4.269147110217381851e+03,-1.636952563748309331e+00,2.226512036117831485e+03,4.274167794672941454e+03,1.315854508005691059e+01,2.223604562553683536e+03,4.271193340270017870e+03,-1.095299333012985699e+01
4.134010000228881836e+02,2.223969713122185112e+03,4.270088317270897278e+03,-1.638467478524034959e+00,2.226212291742679099e+03,4.275112087295554375e+03,1.335812385806843849e+01,2.222782877947207908e+03,4.272455596254370903e+03,-1.074445525875285057e+01
4.135009999275207520e+02,2.223640127024834783e+03,4.271018456243060427e+03,-1.633978686105592715e+00,2.225965869231143643e+03,4.276091112886751034e+03,1.369144843001186018e+01,2.222644007487216641e+03,4.273482792650544980e+03,-1.062792517762363786e+01
4.136009998321533203e+02,2.223300246768681973e+03,4.271937519467721359e+03,-1.630479005904817313e+00,2.225624112072921434e+03,4.277011366960499799e+03,1.361821061092109630e+01,2.222348995152450243e+03,4.274218521234486616e+03,-1.067176264805107166e+01
4.137009999752044678e+02,2.222980956386435082e+03,4.272856583638317716e+03,-1.629986650644241308e+00,2.225210215413812421e+03,4.277827010775858980e+03,1.334054707419022634e+01,2.222188720309976361e+03,4.275386437321955782e+03,-1.099974681008711741e+01
4.138009998798370361e+02,2.222641076906008948e+03,4.273775648227937381e+03,-1.624487271666566812e+00,2.224947832258188100e+03,4.278784789579282005e+03,1.364869776246268884e+01,2.221663762004815908e+03,4.276672123687634667e+03,-1.079440841200630530e+01
4.139010000228881836e+02,2.222311488923496654e+03,4.274683629919302803e+03,-1.634984162133832797e+00,2.224617335201307469e+03,4.279682683339338837e+03,1.365990707834180284e+01,2.221536355377241307e+03,4.277146713128309784e+03,-1.064183023016039442e+01
4.140009999275207520e+02,2.221992203578697627e+03,4.275580550268327897e+03,-1.629477331078533098e+00,2.224300509528171460e+03,4.280575187010344052e+03,1.376776955166587868e+01,2.221030193881046216e+03,4.278417043728407407e+03,-1.070076205691566429e+01
4.141009998321533203e+02,2.221652322523475050e+03,4.276477458237182873e+03,-1.637963467564077291e+00,2.224009282675727263e+03,4.281501923258666466e+03,1.400244345537635127e+01,2.220589944687827483e+03,4.278846968586806724e+03,-1.030140671857384405e+01
