time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,nonpinn_E,nonpinn_N,nonpinn_U
4.279010000228881836e+02,2.180601931548364064e+03,4.367164477222664573e+03,-1.667577023377134537e+00,2.199551978545994643e+03,4.360305671286385405e+03,6.329194905830740936e+01,2.196010748582692031e+03,4.348765936445992338e+03,-7.971411918865442203e+00
4.280009999275207520e+02,2.180303289485766527e+03,4.367707042635156540e+03,-1.666848458094136731e+00,2.199961129065834484e+03,4.360672865112990621e+03,6.437269511093722940e+01,2.196452865954719982e+03,4.348654334267348531e+03,-7.781691409448512786e+00
4.281009998321533203e+02,2.180014941452805942e+03,4.368249606746469908e+03,-1.670123472641307671e+00,2.200041557316471881e+03,4.361319748550107761e+03,6.493337958554525358e+01,2.196740489964176959e+03,4.349198331504514499e+03,-7.071028297145176111e+00
4.282009999752044678e+02,2.179716301528213990e+03,4.368770022888662425e+03,-1.672379775812487424e+00,2.200272679819916448e+03,4.361693236333919231e+03,6.582418618429392154e+01,2.196549432530258855e+03,4.349657268507075969e+03,-7.154918811433617520e+00
4.283009998798370361e+02,2.179427955096663936e+03,4.369301513404303478e+03,-1.675647280574821707e+00,2.199885730381837675e+03,4.362292617761424481e+03,6.606602566564311019e+01,2.196287061568132231e+03,4.349419114076426922e+03,-8.531781264898882000e+00
4.284010000228881836e+02,2.179139608345222769e+03,4.369833003236164586e+03,-1.679914841291065386e+00,2.199857935900909069e+03,4.362874229924780593e+03,6.690149524521575586e+01,2.196275237078887585e+03,4.349913968579870925e+03,-7.841895791771548829e+00
4.285009999275207520e+02,2.178851265367858105e+03,4.370364500649400725e+03,-1.673182464891624477e+00,2.201203657501325324e+03,4.363086066451529405e+03,7.102453792027245072e+01,2.195693500393018439e+03,4.349295214858511827e+03,-1.089824307032813522e+01
4.286009998321533203e+02,2.178562923140103521e+03,4.370873846034222879e+03,-1.673434886459972404e+00,2.200432885205552793e+03,4.363974769380284670e+03,7.102129629119622223e+01,2.196646909034059263e+03,4.350838237550450685e+03,-5.881449909365301210e+00
4.287009999752044678e+02,2.178284872698076015e+03,4.371394262345402240e+03,-1.679698504482303179e+00,2.200223759734503801e+03,4.364585635582038776e+03,7.089439326179081036e+01,2.194624170863501604e+03,4.351646514335700886e+03,-8.750273409962119331e+00
4.288009998798370361e+02,2.177996530313812855e+03,4.371914684102685897e+03,-1.675958666616679693e+00,2.200265806427059943e+03,4.364946108555633145e+03,7.053959050414005105e+01,2.195515378227291876e+03,4.350600869870025235e+03,-1.001455340149959738e+01
4.289010000228881836e+02,2.177718486586917152e+03,4.372424037152486562e+03,-1.667214768425310467e+00,2.198412025942710898e+03,4.365855830922390851e+03,6.759726558137481334e+01,2.195726036324409506e+03,4.352639809384610089e+03,-6.752013822311710101e+00
4.290009999275207520e+02,2.177430141022615317e+03,4.372933375668059853e+03,-1.677467405351535490e+00,2.196424679014518915e+03,4.366923943909175250e+03,6.452133470318312902e+01,2.193411983702018915e+03,4.355981110962397906e+03,-5.328604643130347540e+00
4.291009998321533203e+02,2.177152094262155060e+03,4.373442722526639045e+03,-1.677723609793929427e+00,2.194472266228218814e+03,4.367726661676885669e+03,6.047771526677092879e+01,2.192593055875321170e+03,4.357076301569463794e+03,-4.453179584913641520e+00
4.292009999752044678e+02,2.176874048202780614e+03,4.373952070769046259e+03,-1.675979869012735435e+00,2.192958136209873828e+03,4.368412769198786009e+03,5.751623527076071696e+01,2.191186339983372363e+03,4.358935123324762571e+03,-3.495090565420923667e+00
4.293009998798370361e+02,2.176596001670847727e+03,4.374450341273232880e+03,-1.680228545521913475e+00,2.190540395978402557e+03,4.369361794593661216e+03,5.258006013290923875e+01,2.188575017336320343e+03,4.362891557815401939e+03,-6.202000294442768791e-01
4.294010000228881836e+02,2.176317958570078190e+03,4.374948618677016384e+03,-1.674477277249934559e+00,2.190409959927635100e+03,4.369870001770118506e+03,5.325468111520331149e+01,2.188124490872459319e+03,4.362865491844276221e+03,-1.294278616852352570e+00
4.295009999275207520e+02,2.176050210856988087e+03,4.375446897533940501e+03,-1.668729571812264112e+00,2.190363924269443487e+03,4.370320088934660816e+03,5.367311734437134874e+01,2.189590933565860723e+03,4.362883285593748951e+03,-4.414952349743543891e-01
4.296009998321533203e+02,2.175772166960801314e+03,4.375934096515788042e+03,-1.669970767158019953e+00,2.189069880742420537e+03,4.371253547161544702e+03,5.204381128980298854e+01,2.186474481601108891e+03,4.364981624096359155e+03,-3.362889604411520850e-01
4.297009999752044678e+02,2.175504418453063863e+03,4.376421296946674374e+03,-1.671215517820883179e+00,2.187722090069420574e+03,4.372028429218044039e+03,4.951314510531756241e+01,2.185302956883080242e+03,4.367079072185268160e+03,1.704251901582210849e+00
4.298009998798370361e+02,2.175226377660595972e+03,4.376908502147854961e+03,-1.663456813310858706e+00,2.185066389815894581e+03,4.373122267408356493e+03,4.461566087537289604e+01,2.183134918110457875e+03,4.369788067026123827e+03,3.887158601813325731e+00
4.299010000228881836e+02,2.174958629720741101e+03,4.377384626913000830e+03,-1.667694024935826747e+00,2.184033542244264936e+03,4.373784134550018280e+03,4.277246867478993408e+01,2.182643846123049116e+03,4.370985240144653289e+03,5.717161286484270022e+00
4.300009999275207520e+02,2.174690881457221622e+03,4.377860750993319016e+03,-1.672931282633726369e+00,2.181847162708656015e+03,4.374823584920429312e+03,3.890403638843122280e+01,2.180039293035880746e+03,4.373343206769489370e+03,5.491803512607248194e+00
4.301009998321533203e+02,2.174423135594888208e+03,4.378336879907931689e+03,-1.671168591318519248e+00,2.181672328817254311e+03,4.375142681328629806e+03,3.875387400299860019e+01,2.179454705345040566e+03,4.373832365362023666e+03,4.989165007179508393e+00
4.302009999752044678e+02,2.174155392327816116e+03,4.378801937290825663e+03,-1.666398304349286263e+00,2.180987521688151446e+03,4.375476566945274499e+03,3.667268024350119049e+01,2.179292716423678485e+03,4.374047603164871362e+03,3.989376410493377989e+00
4.303009998798370361e+02,2.173887647374845074e+03,4.379266991227987091e+03,-1.666628062009976929e+00,2.178702200065183206e+03,4.376347516587018617e+03,3.188766446690647172e+01,2.177260318885373636e+03,4.375009778073072084e+03,1.197244554568214880e+00
4.304010000228881836e+02,2.173630197464479352e+03,4.379732045923909936e+03,-1.667861371142180360e+00,2.177845288583596357e+03,4.377009849563157331e+03,3.122394996124012323e+01,2.176191855975945600e+03,4.375965567365205061e+03,1.438642494256328064e+00
4.305009999275207520e+02,2.173362452736951582e+03,4.380186023502737953e+03,-1.672083574177349874e+00,2.177249694189434649e+03,4.377459280461031994e+03,3.008558671448440691e+01,2.175945245346432330e+03,4.375973063677508435e+03,-3.756970885017381079e-01
4.306009998321533203e+02,2.173094707148813541e+03,4.380651076073687364e+03,-1.674313464136048424e+00,2.175225093569014462e+03,4.378360595654872668e+03,2.659935456882635663e+01,2.174147418584082516e+03,4.376823775362399829e+03,-3.446517046583494448e+00
4.307009999752044678e+02,2.172837262099919826e+03,4.381093987020658460e+03,-1.670531616579637557e+00,2.173888579912766545e+03,4.379225685230072486e+03,2.536190733081639337e+01,2.172818170257195561e+03,4.377645692816551673e+03,-4.997514637643689639e+00
4.308009998798370361e+02,2.172579814147783964e+03,4.381547968818359550e+03,-1.670757456757428372e+00,2.176209024833632611e+03,4.386761892246846401e+03,1.248593751359408088e+01,2.174827099727584027e+03,4.384511805224065029e+03,-1.990865429472501091e+01
4.309010000228881836e+02,2.172312071185389868e+03,4.382001949866657014e+03,-1.669979832998706115e+00,2.176995926912941741e+03,4.386908258151499467e+03,1.366784246165912009e+01,2.175263358172097014e+03,4.384520812463251787e+03,-2.088129846851666116e+01
4.310009999275207520e+02,2.172044328091879379e+03,4.382444853860669355e+03,-1.674194606417131581e+00,2.177238163620450450e+03,4.387227036101144222e+03,1.421772570057100893e+01,2.175258927136876537e+03,4.384902360779565242e+03,-2.147295051173978209e+01
4.311009998321533203e+02,2.171786881739166802e+03,4.382887762064012350e+03,-1.674412922880947008e+00,2.176247646520153921e+03,4.387875270127165095e+03,1.365835151466558273e+01,2.174727842519299429e+03,4.385369548081266657e+03,-2.122382440772821610e+01
4.312009999752044678e+02,2.171519141057392972e+03,4.383330670902578277e+03,-1.671627783206076856e+00,2.176144135660556913e+03,4.388264574904746041e+03,1.384167416298578246e+01,2.174871532267955899e+03,4.385550057788199410e+03,-2.057703368460943238e+01
4.313009998798370361e+02,2.171261696290795498e+03,4.383762505507151218e+03,-1.671838533446589281e+00,2.175872931127264565e+03,4.388673031077482847e+03,1.390152378887955820e+01,2.174353202585890358e+03,4.386214504466154722e+03,-2.114038447528059805e+01
4.314010000228881836e+02,2.171004251539587131e+03,4.384194340117461252e+03,-1.672049325743955706e+00,2.175176446842239329e+03,4.389235323714828155e+03,1.344855711331092607e+01,2.172834301160858104e+03,4.387533901857947967e+03,-2.028923299441612471e+01
4.315009999275207520e+02,2.170746805779736860e+03,4.384626172659867734e+03,-1.675260156410558920e+00,2.174856817048124412e+03,4.389675771726710082e+03,1.345436793329849934e+01,2.173017268221906761e+03,4.387713248385531188e+03,-2.087265986440047527e+01
4.316009998321533203e+02,2.170489360715758266e+03,4.385058006587705677e+03,-1.676471024955617395e+00,2.173421582966082497e+03,4.390435728127833499e+03,1.225017682250540929e+01,2.172894101588957710e+03,4.388085122878428592e+03,-1.775791158739525599e+01
4.317009999752044678e+02,2.170231916685382203e+03,4.385489842593888170e+03,-1.674681939183983559e+00,2.173493149250343777e+03,4.390823944158741142e+03,1.245203708885060223e+01,2.172706856578186489e+03,4.388634440250583793e+03,-1.809318769695414630e+01
4.318009998798370361e+02,2.169984766674012462e+03,4.385921677281229677e+03,-1.676896391577201939e+00,2.173981035835722196e+03,4.383213665541520641e+03,3.077746919868673103e+01,2.171581610329130399e+03,4.382558905359616801e+03,-1.817190368192541428e+00
4.319010000228881836e+02,2.169727323888499996e+03,4.386342438998344733e+03,-1.676099724680625513e+00,2.174187749038506809e+03,4.383501851100585554e+03,3.160141136642778292e+01,2.172644318948556247e+03,4.382339757818839644e+03,1.670589530433062464e+00
4.320009999275207520e+02,2.169469882133450938e+03,4.386763202792871198e+03,-1.672303098753218364e+00,2.174238138139978219e+03,4.383796810036534225e+03,3.212511141506024615e+01,2.172896741212144661e+03,4.382484911805027878e+03,1.482662870557987844e+00
4.321009998321533203e+02,2.169212438354390542e+03,4.387183962444982171e+03,-1.674506510283436000e+00,2.173823426845578069e+03,4.384058950186600669e+03,3.005371939268729875e+01,2.172155400636700506e+03,4.382874125719895346e+03,-1.012835988133929277e+00
4.322009999752044678e+02,2.168965291651315511e+03,4.387604726999759805e+03,-1.671713462682646423e+00,2.171817792970406572e+03,4.384794966226221732e+03,2.534860183367322861e+01,2.169747034389245073e+03,4.384062983399035147e+03,-4.434656008390675197e+00
4.323009998798370361e+02,2.168707850957044684e+03,4.388025492883625702e+03,-1.664916951937584599e+00,2.171188239384373446e+03,4.385280198038104572e+03,2.446338321792495663e+01,2.169224410105427523e+03,4.384577876866344013e+03,-7.738400677567597086e+00
4.324010000228881836e+02,2.168450406200083307e+03,4.388446250473230066e+03,-1.670120478532680863e+00,2.170799056061266583e+03,4.385670377496468973e+03,2.391743106389776585e+01,2.169424440868853253e+03,4.384273385528314066e+03,-6.631534390203796647e+00
4.325009999275207520e+02,2.168203261429212944e+03,4.388855942125777801e+03,-1.666319881314848317e+00,2.170388555585284394e+03,4.386052934043646019e+03,2.280062693675267838e+01,2.168706688581843537e+03,4.385025760882139366e+03,-7.427736696403144379e+00
4.326009998321533203e+02,2.167956113613612615e+03,4.389265627556881554e+03,-1.671519320683501064e+00,2.170365616339255666e+03,4.386406119582624342e+03,2.321566139291530817e+01,2.169706140118647909e+03,4.384609263417692091e+03,-6.748603953611791439e+00
4.327009999752044678e+02,2.167698669915989740e+03,4.389686387233308778e+03,-1.673722957571953884e+00,2.169871916014963517e+03,4.386934727169940743e+03,2.304111124480527906e+01,2.168365384895616899e+03,4.385578735925624642e+03,-7.887932405821857174e+00
4.328009998798370361e+02,2.167451524019581939e+03,4.390084999757163132e+03,-1.677914808232571886e+00,2.167922961500378733e+03,4.387849144288670686e+03,2.047768636656519448e+01,2.166030565050336008e+03,4.386766938516270784e+03,-1.103157714890721763e+01
4.329010000228881836e+02,2.167204377263320112e+03,4.390494687274659555e+03,-1.680114358071932656e+00,2.168269738085466088e+03,4.388241606569754367e+03,2.288646695787542740e+01,2.166352404244142235e+03,4.387152512169348483e+03,-8.618218682459655611e+00
4.330009999275207520e+02,2.166946934142931241e+03,4.390904371280290434e+03,-1.685310442420359323e+00,2.169334183509155082e+03,4.388329092691770711e+03,2.584543121426122525e+01,2.167743485386176872e+03,4.387332216392389455e+03,-4.106661492895909760e+00
4.331009998321533203e+02,2.166699791002009079e+03,4.391302989351024735e+03,-1.681502400866747848e+00,2.169710533628033772e+03,4.388563187430050675e+03,2.688670133699952203e+01,2.168039327749776021e+03,4.387338591764118974e+03,-4.005191453794850531e+00
4.332009999752044678e+02,2.166452645303940699e+03,4.391712678957388562e+03,-1.680702057401731508e+00,2.169141745851224641e+03,4.388994794438391182e+03,2.576720602634168245e+01,2.167789950416272859e+03,4.387690455744772407e+03,-5.326673315737480152e+00
4.333009998798370361e+02,2.166205504225476943e+03,4.392111301191113853e+03,-1.670894087051919996e+00,2.168369523200964977e+03,4.389447189263511973e+03,2.409001959734109732e+01,2.167087670121169140e+03,4.387850457481552439e+03,-6.634110317896329434e+00
4.334010000228881836e+02,2.165958360443417405e+03,4.392509917891410623e+03,-1.669086150416433156e+00,2.167242349161343100e+03,4.390155701763367688e+03,2.283901446660297552e+01,2.166429402424530508e+03,4.388331310279107129e+03,-7.735944096247976631e+00
4.335009999275207520e+02,2.165711215170323612e+03,4.392897454757734522e+03,-1.676270578582489179e+00,2.166706273553278606e+03,4.390715027066627954e+03,2.311915094098640111e+01,2.165443808791544598e+03,4.389424688311974023e+03,-8.939609463600390882e+00
4.336009998321533203e+02,2.165464069377020678e+03,4.393296067312219748e+03,-1.680462706621028701e+00,2.167034649743761747e+03,4.391074890824243084e+03,2.515727079548150869e+01,2.165760522975649565e+03,4.389830235095902935e+03,-4.409563803298169660e+00
4.337009999752044678e+02,2.165216926311515635e+03,4.393694685408623627e+03,-1.676654872919471018e+00,2.167248328855295767e+03,4.391343919354271748e+03,2.604753040763489480e+01,2.165922006538172354e+03,4.390063423353028156e+03,-3.723570769103844214e+00
4.338009998798370361e+02,2.164980080504924445e+03,4.394082232034803383e+03,-1.671842900843103052e+00,2.167113761740065456e+03,4.391651703618349529e+03,2.563503818064282314e+01,2.165570055919028164e+03,4.390396489880861736e+03,-4.512390570348998153e+00
4.339010000228881836e+02,2.164732937996044711e+03,4.394469774456289088e+03,-1.671027466685927720e+00,2.166502089149827043e+03,4.392142937448015800e+03,2.498540645655930348e+01,2.165406854398125688e+03,4.390802762057772270e+03,-6.406464518935081287e+00
4.340009999275207520e+02,2.164485795499716460e+03,4.394857316882387750e+03,-1.670212062073005654e+00,2.166787680060591811e+03,4.392402811280237074e+03,2.609745153194694467e+01,2.165367507726874464e+03,4.391080896607385512e+03,-4.800443804204178377e+00
4.341009998321533203e+02,2.164248946677154890e+03,4.395244857286503247e+03,-1.674400181325609083e+00,2.166269548634788407e+03,4.392802891958725922e+03,2.491467988378462906e+01,2.165510293702384843e+03,4.391043126929772370e+03,-5.131547690563820652e+00
4.342009999752044678e+02,2.164001805754519864e+03,4.395621326112335737e+03,-1.673577176286244139e+00,2.165943933766730879e+03,4.393105517642191444e+03,2.370558585264870999e+01,2.164732240002997969e+03,4.391695758001497779e+03,-7.501777276013399387e+00
4.343009998798370361e+02,2.163764958313809984e+03,4.396008869295756085e+03,-1.673765364894961749e+00,2.165673910256248291e+03,4.393491312945687241e+03,2.370090026297953045e+01,2.164683183189254578e+03,4.391944139684044785e+03,-7.253185802312827946e+00
4.344010000228881836e+02,2.163517814510031258e+03,4.396396408965629234e+03,-1.676950093712321177e+00,2.165088650970755225e+03,4.393951231058662415e+03,2.312207183038162839e+01,2.163781623034773475e+03,4.392523742135589600e+03,-7.933030517946008331e+00
4.345009999275207520e+02,2.163280966266439464e+03,4.396772873698274452e+03,-1.684130669796104485e+00,2.164345680879338488e+03,4.394449797354926886e+03,2.225676653818163686e+01,2.162404951857312426e+03,4.393503428481807532e+03,-9.430420418224002788e+00
4.346009998321533203e+02,2.163044121766396984e+03,4.397149346056284230e+03,-1.680311282291313546e+00,2.164001394361575421e+03,4.394949730785077918e+03,2.278126492693081673e+01,2.161081103414614972e+03,4.394767766313141692e+03,-8.346009347895233077e+00
4.347009999752044678e+02,2.162796981581134332e+03,4.397525816287266935e+03,-1.677488431493429744e+00,2.163884761205843461e+03,4.395269263949699962e+03,2.291671919979603445e+01,2.161393274894884598e+03,4.394735836890049541e+03,-8.342712877611802469e+00
4.348009998798370361e+02,2.162560135069552416e+03,4.397902284495767162e+03,-1.679669107017161878e+00,2.163776264842495038e+03,4.395588966945334505e+03,2.306705341900737949e+01,2.160418563064083173e+03,4.395625079175605606e+03,-8.180916446791570706e+00
4.349010000228881836e+02,2.162323288906558446e+03,4.398278753400779351e+03,-1.680849810088830054e+00,2.163872361268760869e+03,4.395887889395395177e+03,2.395408828031327175e+01,2.160836229886772344e+03,4.395651673699656385e+03,-7.625686099416952857e+00
4.350009999275207520e+02,2.162086441741934777e+03,4.398655220230438317e+03,-1.685030545670088031e+00,2.163699228738134479e+03,4.396236649171920362e+03,2.408903717706152747e+01,2.161581417535131550e+03,4.396528596566529814e+03,-8.166589024568111199e+00
4.351009998321533203e+02,2.161839301265102222e+03,4.399031689785731942e+03,-1.683207824276450992e+00,2.163321477482793398e+03,4.396712068402709519e+03,2.390572178406637249e+01,2.160421803067205019e+03,4.396392248266877687e+03,-7.380889296103305242e+00
4.352009999752044678e+02,2.161602455284498774e+03,4.399419235776111236e+03,-1.679396302252598616e+00,2.162859918341175216e+03,4.397127697472422369e+03,2.354451073495988567e+01,2.160014860615268844e+03,4.396622306291907080e+03,-8.087699758127882887e+00
4.353009998798370361e+02,2.161355311251518287e+03,4.399806774786589813e+03,-1.683581321109613782e+00,2.162409970913441157e+03,4.397536075855059607e+03,2.295851445773041632e+01,2.159563246164829707e+03,4.397171958530707343e+03,-8.353319639178153011e+00
4.354010000228881836e+02,2.161108169263606214e+03,4.400194317961261731e+03,-1.681766374957078369e+00,2.162045935316198666e+03,4.397936353692946795e+03,2.265917926621659717e+01,2.158269618435018856e+03,4.398284639755425815e+03,-8.820889894244828611e+00
4.355009999275207520e+02,2.160861026271940773e+03,4.400581859060082934e+03,-1.682951462550590804e+00,2.161985519904488683e+03,4.398238710257034654e+03,2.305997685120155438e+01,2.158406901378029943e+03,4.398535918327789659e+03,-8.812933886789778626e+00
4.356009998321533203e+02,2.160613883630814598e+03,4.400969400856207358e+03,-1.683136580835252971e+00,2.161785760939435022e+03,4.398639025533798304e+03,2.306407231244907052e+01,2.158284888089016931e+03,4.398850357586744394e+03,-8.265951691533473422e+00
4.357009999752044678e+02,2.160356444102594651e+03,4.401368014828015475e+03,-1.683325929571992674e+00,2.161709919516559239e+03,4.399005743574644839e+03,2.348917984926720237e+01,2.159309122149463292e+03,4.398468301844145572e+03,-7.750290394186777121e+00
4.358009998798370361e+02,2.160109300471619918e+03,4.401755554552767535e+03,-1.686511119378337753e+00,2.161689407151660816e+03,4.399364206767291762e+03,2.400466922218333821e+01,2.157827360194644825e+03,4.399695799118489958e+03,-7.591492143325694997e+00
4.359010000228881836e+02,2.159851859952492759e+03,4.402154166451870879e+03,-1.689700535179326835e+00,2.161357254045596619e+03,4.399789449662888728e+03,2.380541875678545694e+01,2.158634912508121033e+03,4.399523536176408015e+03,-7.001871678051884373e+00
4.360009999275207520e+02,2.159604716685243147e+03,4.402541706876929311e+03,-1.691885791096865432e+00,2.161083686292048696e+03,4.400197883437453129e+03,2.368720562970747778e+01,2.157755127131816153e+03,4.400284563045082905e+03,-7.551380796073772217e+00
4.361009998321533203e+02,2.159347277209720232e+03,4.402940320865885042e+03,-1.692075280524477421e+00,2.160651768278597046e+03,4.400623284543592490e+03,2.327121489638034291e+01,2.157918482851503541e+03,4.400401213968832053e+03,-7.353158062756619984e+00
4.362009999752044678e+02,2.159089837746619196e+03,4.403338934859781148e+03,-1.692264802736872298e+00,2.160322222628034069e+03,4.401040939569654256e+03,2.309231961764908192e+01,2.158058660425580456e+03,4.400326090216817647e+03,-7.528099050144192006e+00
4.363009998798370361e+02,2.158832399988727047e+03,4.403737552327917001e+03,-1.687454362991957169e+00,2.159923289697467226e+03,4.401464342819344893e+03,2.268600342331524189e+01,2.156642851989566225e+03,4.401303744511496916e+03,-8.304697894471928521e+00
4.364010000228881836e+02,2.158574960889473459e+03,4.404136167025250870e+03,-1.686643957695878271e+00,2.159693843093758915e+03,4.401843450148579905e+03,2.275595110886433758e+01,2.157519381013757084e+03,4.401197911282059977e+03,-7.722107586928814271e+00
4.365009999275207520e+02,2.158317522480995194e+03,4.404534783114486345e+03,-1.683833590089989229e+00,2.159634142803151008e+03,4.402166438105798079e+03,2.327894149145936353e+01,2.157730624722439643e+03,4.401248715701794936e+03,-7.361097118045336174e+00
4.366009998321533203e+02,2.158060083069274242e+03,4.404933397125712872e+03,-1.684023254661951796e+00,2.159379260836124558e+03,4.402526353130970165e+03,2.330834875166920028e+01,2.157722237644672532e+03,4.401402381787929698e+03,-7.364544057244984288e+00
4.367009999752044678e+02,2.157802645026810751e+03,4.405332013920209647e+03,-1.680212956639479671e+00,2.159130946634985321e+03,4.402888067258086267e+03,2.332763746493515100e+01,2.157405929921842926e+03,4.401850112570014062e+03,-7.150459377830657104e+00
4.368009998798370361e+02,2.157534909807484382e+03,4.405719548733301053e+03,-1.686391519136122952e+00,2.159007354893551565e+03,4.403288955076219281e+03,2.358838519246319265e+01,2.157226439752445913e+03,4.402295839055062970e+03,-6.235858531882968236e+00
4.369010000228881836e+02,2.157277470437694774e+03,4.406118162758994004e+03,-1.686581290983895087e+00,2.158629037951980081e+03,4.403699151067883577e+03,2.330686729724220640e+01,2.156056278800521341e+03,4.403200294851214494e+03,-6.969046179701763322e+00
4.370009999275207520e+02,2.157020031611401464e+03,4.406505701097729798e+03,-1.689763407461896350e+00,2.158373450356102239e+03,4.404072636225570932e+03,2.330264360749151820e+01,2.155542031126594793e+03,4.403778803565849557e+03,-6.752649058466886345e+00
4.371009998321533203e+02,2.156762592798041169e+03,4.406893239439680656e+03,-1.692945554978678047e+00,2.158214795945397327e+03,4.404453502670571652e+03,2.350467709692725293e+01,2.155992189048043201e+03,4.403750176087663021e+03,-6.688674052631768063e+00
4.372009999752044678e+02,2.156505153466194315e+03,4.407291853477758195e+03,-1.693135430271695441e+00,2.158028929845195307e+03,4.404842848744543517e+03,2.363024591123348728e+01,2.155405057565074458e+03,4.404416647937448943e+03,-6.577927125341830106e+00
4.373009998798370361e+02,2.156247715692701604e+03,4.407679393912867454e+03,-1.693317649661366886e+00,2.157492096247381141e+03,4.405307052410058532e+03,2.293506839775159278e+01,2.153771294178670814e+03,4.405264210889898095e+03,-7.521776766547418447e+00
4.374010000228881836e+02,2.155990277255185902e+03,4.408066932962407918e+03,-1.695499902985375229e+00,2.157394669119373702e+03,4.405652729058847399e+03,2.332307224349938224e+01,2.153577450100437545e+03,4.405945395166263552e+03,-7.702249001694099206e+00
4.375009999275207520e+02,2.155732840522835431e+03,4.408454475491319499e+03,-1.692682193363680199e+00,2.157160583938845775e+03,4.406024759973685832e+03,2.323798520787954658e+01,2.153557034696826122e+03,4.406319899942081065e+03,-7.229956314718720023e+00
4.376009998321533203e+02,2.155485698328617673e+03,4.408830940985556481e+03,-1.696860296413888136e+00,2.156939817903377843e+03,4.406401494660123717e+03,2.327961318425650461e+01,2.153566875217296911e+03,4.406440451004251372e+03,-7.631827903466273710e+00
4.377009999752044678e+02,2.155228261810805179e+03,4.409207407135162612e+03,-1.698034955560615344e+00,2.156590600507069212e+03,4.406804566471358157e+03,2.307811922662426696e+01,2.154003422276783567e+03,4.406109472362776614e+03,-7.788046530554993296e+00
4.378009998798370361e+02,2.154970823088977340e+03,4.409594945506963995e+03,-1.701217345544137061e+00,2.156293799758777368e+03,4.407183469272691582e+03,2.297608532749404731e+01,2.153774685264453638e+03,4.406683923728305672e+03,-7.656539060247041562e+00
4.379010000228881836e+02,2.154713386935271046e+03,4.409971412361075636e+03,-1.701392069991698008e+00,2.156065567499792905e+03,4.407560693865388203e+03,2.311181972140798280e+01,2.152919320828116270e+03,4.407433141564696598e+03,-7.829377912335303336e+00
4.380009999275207520e+02,2.154466245803690526e+03,4.410347879953999836e+03,-1.702570301138621289e+00,2.155862284963544880e+03,4.407922591249803190e+03,2.314737461005893238e+01,2.152992200439390217e+03,4.407591555605987196e+03,-7.896417041666836667e+00
4.381009998321533203e+02,2.154208807793787855e+03,4.410735419729200657e+03,-1.703752792198429233e+00,2.155551321470044968e+03,4.408289383671604810e+03,2.304014003640918418e+01,2.153359231197141526e+03,4.407755698225819287e+03,-8.109493132765010159e+00
4.382009999752044678e+02,2.153951375246925636e+03,4.411100817159532198e+03,-1.697919919915420905e+00,2.155311410181056999e+03,4.408629353396030638e+03,2.305495666056958726e+01,2.153290214530956291e+03,4.407840472094150755e+03,-6.412811084686836693e+00
4.383009998798370361e+02,2.153693939817609589e+03,4.411477285422448404e+03,-1.696094776907102641e+00,2.155109066988340601e+03,4.408987938332433259e+03,2.316258022413421713e+01,2.153395383383146509e+03,4.408185284542912996e+03,-7.863862184427489410e+00
4.384010000228881836e+02,2.153436499821799771e+03,4.411864821037082038e+03,-1.703277362845255993e+00,2.156324137619841622e+03,4.417674173740711922e+03,1.129369513200640540e+01,2.154064326456893014e+03,4.416210779575672859e+03,-2.429160531355023522e+01
4.385009999275207520e+02,2.153179064079763521e+03,4.412241288612378412e+03,-1.702452286033576456e+00,2.156126749092532918e+03,4.418032392887795140e+03,1.140458718626291557e+01,2.153167685085727499e+03,4.416469476489746739e+03,-2.604901274354665475e+01
4.386009998321533203e+02,2.152911327561009784e+03,4.412639897109389494e+03,-1.708639165698741635e+00,2.155836617309208123e+03,4.418447410850176311e+03,1.142452684401405349e+01,2.153270763713474480e+03,4.417197218804010845e+03,-2.487264236451255783e+01
4.387009999752044678e+02,2.152643593609822801e+03,4.413027434088248810e+03,-1.711818383598483706e+00,2.155520892650341921e+03,4.418872890296960577e+03,1.138540303798868081e+01,2.151689412385678224e+03,4.417456221643472418e+03,-2.667814791110799888e+01
4.388009998798370361e+02,2.152386155162668274e+03,4.413426049587138550e+03,-1.710008809992814349e+00,2.155203247677714899e+03,4.419253258362809902e+03,1.136182674880160448e+01,2.151444366824061944e+03,4.418677085534135585e+03,-2.663858428482876661e+01
4.389010000228881836e+02,2.152108125892707903e+03,4.413813585144576791e+03,-1.713184622789640343e+00,2.154970367870289010e+03,4.419641521473746252e+03,1.132760248239651446e+01,2.150997035465198678e+03,4.419389868100504827e+03,-2.453754177038058515e+01
4.390009999275207520e+02,2.151830097312247744e+03,4.414201122097578263e+03,-1.714360472388534617e+00,2.154682739457825392e+03,4.420073509148360245e+03,1.135880922190358433e+01,2.150970879993180006e+03,4.420107760167718880e+03,-2.484663320668528286e+01
4.391009998321533203e+02,2.151572659915468194e+03,4.414599739700282953e+03,-1.709551007537129408e+00,2.154388811011452162e+03,4.420492005810276169e+03,1.131770231101381796e+01,2.150139610190529311e+03,4.419715352997318405e+03,-2.609636209633481485e+01
4.392009999752044678e+02,2.151294629822186380e+03,4.414998350270335322e+03,-1.710734635285007244e+00,2.154146726073530772e+03,4.420914209151491377e+03,1.123190447589968244e+01,2.149998464526442149e+03,4.420161903763040755e+03,-2.616260865428830584e+01
